Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
30 DEC 2025,NELCAST,EQ,NELCAST LIMITED          ,Listed    ,30 DEC 2025,               2.00,          87001200,            104.05,     9053344872.00   
30 DEC 2025,NELCO,EQ,NELCO LTD                ,Listed    ,30 DEC 2025,              10.00,          22818400,            714.75,    16309451400.00     
30 DEC 2025,NEOCHEM,SM,NEOCHEM BIO SOLUTIONS LTD,Listed    ,30 DEC 2025,              10.00,          17120753,             86.05,     1473240795.65   
30 DEC 2025,NEOGEN,EQ,NEOGEN CHEMICALS LIMITED ,Listed    ,30 DEC 2025,              10.00,          26381674,           1174.90,    30995828782.60    
30 DEC 2025,NEPHROCARE,ST,NEPHRO CARE INDIA LIMITED,Listed    ,30 DEC 2025,              10.00,          16486400,            111.00,     1829990400.00
30 DEC 2025,NEPHROPLUS,EQ,NEPHROCARE HEALTH SERV L ,Listed    ,30 DEC 2025,               2.00,         100340717,            464.60,    46618297118.20
30 DEC 2025,NEPTUNE,SM,NEPTUNE PETROCHEMICALS L ,Listed    ,30 DEC 2025,              10.00,          22653500,            202.35,     4583935725.00   
30 DEC 2025,NESCO,EQ,NESCO LTD.               ,Listed    ,30 DEC 2025,               2.00,          70459960,           1198.30,    84432170068.00     
30 DEC 2025,NESTLEIND,EQ,NESTLE INDIA LIMITED     ,Listed    ,30 DEC 2025,               1.00,        1928314320,           1274.10,  2456865275112.00 
30 DEC 2025,NETWEB,EQ,NETWEB TECH INDIA LTD    ,Listed    ,30 DEC 2025,               2.00,          56653868,           3093.30,   175247409884.40    
30 DEC 2025,NETWORK18,EQ,NETWORK18 MEDIA & INV LTD,Listed    ,30 DEC 2025,               5.00,        1542000018,             42.75,    65920500769.50 
30 DEC 2025,NEUEON,BE,NEUEON CORPORATION LTD   ,Listed    ,30 DEC 2025,               1.00,          56544552,              7.00,      394680972.95    
30 DEC 2025,NEULANDLAB,EQ,NEULAND LAB LTD.         ,Listed    ,30 DEC 2025,              10.00,          12829889,          14929.00,   191537412881.00
30 DEC 2025,NEWGEN,EQ,NEWGEN SOFTWARE TECH LTD ,Listed    ,30 DEC 2025,              10.00,         141678787,            826.25,   117062097758.75    
30 DEC 2025,NEWJAISA,SM,NEWJAISA TECHNOLOGIES LTD,Listed    ,30 DEC 2025,               5.00,          35354300,             26.85,      949262955.00  
30 DEC 2025,NEXTMEDIA,EQ,NEXT MEDIAWORKS LIMITED  ,Listed    ,30 DEC 2025,              10.00,          66892908,              6.00,      400019589.85 
30 DEC 2025,NFL,EQ,NATIONAL FERT. LTD       ,Listed    ,30 DEC 2025,              10.00,         490578400,             90.95,    44623011264.00       
30 DEC 2025,NGIL,EQ,NAKODA GROUP OF IND. LTD ,Listed    ,30 DEC 2025,              10.00,          17534300,             31.70,      556187996.00      
30 DEC 2025,NGLFINE,EQ,NGL FINE CHEM LIMITED    ,Listed    ,30 DEC 2025,               5.00,           6178024,           1331.90,     8228510165.60   
30 DEC 2025,NH,EQ,NARAYANA HRUDAYALAYA LTD.,Listed    ,30 DEC 2025,              10.00,         204360804,           1829.90,   373959835239.60        
30 DEC 2025,NHIT,IV,NATIONAL HIGHW INFRA TRUS,Listed    ,30 DEC 2025,             100.00,        1936850600,            148.00,   286653888800.00      
30 DEC 2025,NHPC,EQ,NHPC LTD                 ,Listed    ,30 DEC 2025,              10.00,       10045034805,             78.60,   789338834976.90      
30 DEC 2025,NIACL,EQ,THE NEW INDIA ASSU CO LTD,Listed    ,30 DEC 2025,               5.00,        1648000000,            153.05,   252259360000.00     
30 DEC 2025,NIBE,EQ,NIBE LIMITED             ,Listed    ,30 DEC 2025,              10.00,          14501273,           1101.40,    15971702082.20      
30 DEC 2025,NIBL,EQ,NRB INDUS. BEARINGS LTD. ,Listed    ,30 DEC 2025,               2.00,          24230650,             34.65,      839592022.50      
30 DEC 2025,NIDAN,SM,NIDAN LABS AND HEALTH LTD,Listed    ,30 DEC 2025,              10.00,          13900000,             19.00,      264100000.00     
30 DEC 2025,NIITLTD,EQ,NIIT LIMITED             ,Listed    ,30 DEC 2025,               2.00,         136282104,             90.10,    12277654749.35   
30 DEC 2025,NIITMTS,EQ,NIIT LEARNING SYSTEMS LTD,Listed    ,30 DEC 2025,               2.00,         137069781,            402.85,    55218561275.85   
30 DEC 2025,NIKITA,ST,NIKITA GRENTEC RECYCL LTD,Listed    ,30 DEC 2025,              10.00,          24667900,            135.00,     3330166500.00    
30 DEC 2025,NILAINFRA,EQ,NILA INFRASTRUCTURES LTD ,Listed    ,30 DEC 2025,               1.00,         393889200,              9.60,     3789214104.00 
30 DEC 2025,NILASPACES,BE,NILA SPACES LIMITED      ,Listed    ,30 DEC 2025,               1.00,         393889200,             15.90,     6270716064.00
30 DEC 2025,NILKAMAL,EQ,NILKAMAL LIMITED         ,Listed    ,30 DEC 2025,              10.00,          14922525,           1373.00,    20488626825.00  
30 DEC 2025,NINSYS,EQ,NINTEC SYSTEMS LIMITED   ,Listed    ,30 DEC 2025,              10.00,          18576000,            397.50,     7383960000.00    
30 DEC 2025,NIPPOBATRY,EQ,INDO-NATIONAL LIMITED    ,Listed    ,30 DEC 2025,               5.00,           7500000,            400.05,     3000375000.00
30 DEC 2025,NIRAJ,EQ,NIRAJ CEMENT STRUC LTD   ,Listed    ,30 DEC 2025,              10.00,          59694340,             40.90,     2442095449.40     
30 DEC 2025,NIRAJISPAT,EQ,NIRAJ ISPAT IND LTD      ,Listed    ,30 DEC 2025,              10.00,            600000,            201.90,      121134000.00
30 DEC 2025,NIRMAN,SM,NIRMAN AGRI GENTICS LTD  ,Listed    ,30 DEC 2025,              10.00,           8009676,             59.95,      480180076.20    
30 DEC 2025,NITCO,EQ,NITCO LIMITED            ,Listed    ,30 DEC 2025,              10.00,         229060105,            100.00,    22908301101.05     
30 DEC 2025,NITINSPIN,EQ,NITIN SPINNERS LIMITED   ,Listed    ,30 DEC 2025,              10.00,          56220000,            315.50,    17737410000.00 
30 DEC 2025,NITIRAJ,EQ,NITIRAJ ENGINEERS LTD    ,Listed    ,30 DEC 2025,              10.00,          10251000,            181.95,     1865169450.00   
30 DEC 2025,NIVABUPA,EQ,NIVA BUPA HEALTH INS CO L,Listed    ,30 DEC 2025,              10.00,        1845711746,             74.85,   138133067070.65  
30 DEC 2025,NKIND,EQ,NK INDUSTRIES LTD        ,Listed    ,30 DEC 2025,              10.00,           6009900,             67.20,      403865280.00     
30 DEC 2025,NLCINDIA,EQ,NLC INDIA LIMITED        ,Listed    ,30 DEC 2025,              10.00,        1386636609,            253.45,   351456914917.15  
30 DEC 2025,NMDC,EQ,NMDC LTD.                ,Listed    ,30 DEC 2025,               1.00,        8791817550,             83.40,   733325501845.50      
30 DEC 2025,NMSTEEL,SM,NEWMALAYALAM STEEL LTD   ,Listed    ,30 DEC 2025,              10.00,          17287600,             31.05,      536779980.00   
30 DEC 2025,NOCIL,EQ,NOCIL LIMITED            ,Listed    ,30 DEC 2025,              10.00,         167024930,            151.95,    25376097614.90     
30 DEC 2025,NOIDATOLL,EQ,NOIDA TOLL BRIDGE CO LTD ,Listed    ,30 DEC 2025,              10.00,         186195002,              4.35,      808086308.70 
30 DEC 2025,NORBTEAEXP,BE,NORBEN TEA &EXPORTS LTD  ,Listed    ,30 DEC 2025,              10.00,          15544100,             90.95,     1413891336.00
30 DEC 2025,NORTHARC,EQ,NORTHERN ARC CAPITAL LTD ,Listed    ,30 DEC 2025,              10.00,         161566375,            248.30,    40116930912.50  
30 DEC 2025,NOVAAGRI,EQ,NOVA AGRITECH LIMITED    ,Listed    ,30 DEC 2025,               2.00,          92519813,             37.95,     3511126903.35  
30 DEC 2025,NPST,EQ,NETWORK PEOPLE SRV TECH L,Listed    ,30 DEC 2025,              10.00,          19389900,           1405.30,    27248626470.00      
30 DEC 2025,NRAIL,EQ,N R AGARWAL INDS LTD     ,Listed    ,30 DEC 2025,              10.00,          17019100,            470.45,     8006635595.00     
30 DEC 2025,NRBBEARING,EQ,NRB BEARING LIMITED      ,Listed    ,30 DEC 2025,               2.00,          96922600,            272.20,    26382331720.00
30 DEC 2025,NRL,EQ,NUPUR RECYCLERS LIMITED  ,Listed    ,30 DEC 2025,              10.00,          69068995,             55.75,     3849905781.30       
30 DEC 2025,NRVANDANA,ST,N R VANDANA TEX IND LTD  ,Listed    ,30 DEC 2025,              10.00,          23294809,             58.20,     1355757883.80 
30 DEC 2025,NSIL,EQ,NALWA SONS INVESTMENT LTD,Listed    ,30 DEC 2025,              10.00,           5136163,           6433.00,    33040936579.00      
30 DEC 2025,NSLNISP,EQ,NMDC STEEL LIMITED       ,Listed    ,30 DEC 2025,              10.00,        2930605850,             43.25,   126807315129.50   
30 DEC 2025,NTPC,EQ,NTPC LTD                 ,Listed    ,30 DEC 2025,              10.00,        9696666134,            324.90,  3150446826936.60      
30 DEC 2025,NTPCGREEN,EQ,NTPC GREEN ENERGY LIMITED,Listed    ,30 DEC 2025,              10.00,        8426329669,             93.70,   789547089985.30 
30 DEC 2025,NUCLEUS,EQ,NUCLEUS SOFTWARE EXPORTS ,Listed    ,30 DEC 2025,              10.00,          26325306,            913.85,    24057380888.10   
30 DEC 2025,NURECA,EQ,NURECA LIMITED           ,Listed    ,30 DEC 2025,              10.00,          10000175,            293.30,     2933051327.50    
30 DEC 2025,NUVAMA,EQ,NUVAMA WEALTH MANAGE LTD ,Listed    ,30 DEC 2025,               2.00,         180321250,           1451.50,   261736294375.00    
30 DEC 2025,NUVOCO,EQ,NUVOCO VISTAS CORP LTD   ,Listed    ,30 DEC 2025,              10.00,         357156153,            356.10,   127183306083.30    
30 DEC 2025,NXST,RR,NEXUS SELECT TRUST       ,Listed    ,30 DEC 2025,             100.00,        1515000000,            155.40,   235446150000.00      
30 DEC 2025,NXT-INFRA,IV,NXT-INFRA TRUST          ,Listed    ,25 NOV 2025,             100.00,         285000000,            100.05,    28514250000.00 
30 DEC 2025,NYKAA,EQ,FSN E COMMERCE VENTURES  ,Listed    ,30 DEC 2025,               1.00,        2860477851,            263.55,   753878937631.05     
30 DEC 2025,OAL,EQ,ORIENTAL AROMATICS LTD   ,Listed    ,30 DEC 2025,               5.00,          33653576,            284.90,     9587903802.40       
30 DEC 2025,OBCL,EQ,ORISSA BENGAL CARRIER LTD,Listed    ,30 DEC 2025,              10.00,          21082790,             56.35,     1188226044.40      
30 DEC 2025,OBEROIRLTY,EQ,OBEROI REALTY LIMITED    ,Listed    ,30 DEC 2025,              10.00,         363602237,           1646.20,   598562002549.40
30 DEC 2025,OBSCP,SM,OBSC PERFECTION LIMITED  ,Listed    ,30 DEC 2025,              10.00,          24452400,            301.00,     7360172400.00     
30 DEC 2025,OCCLLTD,EQ,OCCL LIMITED             ,Listed    ,30 DEC 2025,               2.00,          49950460,            100.75,     5031509835.80   
30 DEC 2025,ODIGMA,EQ,ODIGMA CONSULTANCY SOL L ,Listed    ,30 DEC 2025,               1.00,          31258450,             31.80,      994018710.00    
30 DEC 2025,OFSS,EQ,ORACLE FIN SERV SOFT LTD.,Listed    ,30 DEC 2025,               5.00,          86911527,           7626.50,   662830760665.50      
30 DEC 2025,OIL,EQ,OIL INDIA LTD            ,Listed    ,30 DEC 2025,              10.00,        1626607791,            411.45,   669267775606.95       
30 DEC 2025,OILCOUNTUB,EQ,OIL COUNTRY TUBULAR LTD  ,Listed    ,30 DEC 2025,              10.00,          51989530,             62.05,     3224910545.90
30 DEC 2025,OLAELEC,EQ,OLA ELECTRIC MOBILITY LTD,Listed    ,30 DEC 2025,              10.00,        4410829885,             36.60,   161348157193.30   
30 DEC 2025,OLECTRA,EQ,OLECTRA GREENTECH LIMITED,Listed    ,30 DEC 2025,               4.00,          82080737,           1208.60,    99202778738.20   
30 DEC 2025,OLIL,SM,ONECLICK LOGISTICS IND L ,Listed    ,30 DEC 2025,              10.00,           5593163,            310.00,     1733880530.00      
30 DEC 2025,OMAXAUTO,EQ,OMAX AUTOS LTD           ,Listed    ,30 DEC 2025,              10.00,          21371213,            101.45,     2167682134.60  
30 DEC 2025,OMAXE,EQ,OMAXE LIMITED            ,Listed    ,30 DEC 2025,              10.00,         182900540,             79.90,    14610095135.20     
30 DEC 2025,OMFREIGHT,EQ,OM FREIGHT FORWARDERS LTD,Listed    ,30 DEC 2025,              10.00,          33675442,             94.35,     3177614707.10 
30 DEC 2025,OMFURN,SM,OMFURN INDIA LIMITED     ,Listed    ,30 DEC 2025,              10.00,          11774400,             83.80,      986694720.00    
30 DEC 2025,OMINFRAL,EQ,OM INFRA LIMITED         ,Listed    ,30 DEC 2025,               1.00,          96303809,             96.90,     9332802130.20  
30 DEC 2025,OMKARCHEM,BZ,OMKAR SPL CHEM LTD       ,Listed    ,30 DEC 2025,              10.00,          20578004,              5.95,      122850683.90 
30 DEC 2025,ONDOOR,SM,ON DOOR CONCEPTS LIMITED ,Listed    ,30 DEC 2025,              10.00,           5648612,            119.15,      673032119.80    
30 DEC 2025,ONELIFECAP,BE,ONELIFE CAP ADVISORS LTD ,Listed    ,30 DEC 2025,              10.00,          13360000,             16.30,      217634400.00
30 DEC 2025,ONEPOINT,EQ,ONE POINT ONE SOL LTD    ,Listed    ,30 DEC 2025,               2.00,         262877099,             56.65,    14894616429.35  
30 DEC 2025,ONESOURCE,EQ,ONESOURCE SPECL PHARMA L ,Listed    ,30 DEC 2025,               1.00,         114525216,           1773.40,   203099018054.40 
30 DEC 2025,ONGC,EQ,OIL AND NATURAL GAS CORP.,Listed    ,30 DEC 2025,               5.00,       12580279206,            234.70,  2952339924064.10      
30 DEC 2025,ONMOBILE,EQ,ONMOBILE GLOBAL LTD.     ,Listed    ,30 DEC 2025,              10.00,         106321351,             56.60,     6017788466.60  
30 DEC 2025,ONWARDTEC,EQ,ONWARD TECHNOLOGIES LTD  ,Listed    ,30 DEC 2025,              10.00,          22731970,            285.45,     6488840836.50 
30 DEC 2025,ONYX,SM,ONYX BIOTEC LIMITED      ,Listed    ,30 DEC 2025,              10.00,          18132200,             35.00,      634627000.00      
30 DEC 2025,OPTIEMUS,EQ,OPTIEMUS INFRACOM LTD    ,Listed    ,30 DEC 2025,              10.00,          88209626,            495.65,    43721101126.90  
30 DEC 2025,OPTIVALUE,SM,OPTIVALUE TEK CONSULT LTD,Listed    ,30 DEC 2025,              10.00,          23411400,             79.00,     1849500600.00 
30 DEC 2025,ORBTEXP,EQ,ORBIT EXPORTS LIMITED    ,Listed    ,30 DEC 2025,              10.00,          26511152,            192.80,     5111615217.10   
30 DEC 2025,ORCHASP,EQ,ORCHASP LIMITED          ,Listed    ,30 DEC 2025,               2.00,         319550366,              2.95,      949064587.00   
30 DEC 2025,ORCHPHARMA,EQ,ORCHID PHARMA LIMITED    ,Listed    ,30 DEC 2025,              10.00,          50719105,            752.40,    38161054602.00
30 DEC 2025,ORIANA,SM,ORIANA POWER LIMITED     ,Listed    ,30 DEC 2025,              10.00,          20319150,           2221.05,    45129848107.50    
30 DEC 2025,ORICONENT,BE,ORICON ENTERPRISES LTD   ,Listed    ,30 DEC 2025,               2.00,         157047715,             59.60,     9361614291.15 
30 DEC 2025,ORIENTALTL,EQ,ORIENTAL TRIMEX LTD      ,Listed    ,30 DEC 2025,              10.00,          73507265,              8.15,      600554355.05
30 DEC 2025,ORIENTBELL,EQ,ORIENT BELL LIMITED      ,Listed    ,30 DEC 2025,              10.00,          14687476,            297.60,     4370992857.60
30 DEC 2025,ORIENTCEM,EQ,ORIENT CEMENT LTD.       ,Listed    ,30 DEC 2025,               1.00,         205459873,            169.95,    34922014613.80 
30 DEC 2025,ORIENTCER,EQ,ORIENT CERATECH LIMITED  ,Listed    ,30 DEC 2025,               1.00,         119639200,             52.25,     6248755416.00 
30 DEC 2025,ORIENTELEC,EQ,ORIENT ELECTRIC LIMITED  ,Listed    ,30 DEC 2025,               1.00,         213365899,            176.95,    37750828510.05
30 DEC 2025,ORIENTHOT,EQ,ORIENT HOTELS LTD        ,Listed    ,30 DEC 2025,               1.00,         178599180,            102.25,    18263552146.80 
30 DEC 2025,ORIENTLTD,EQ,ORIENT PRESS LIMITED     ,Listed    ,30 DEC 2025,              10.00,          10000000,             76.40,      763900000.00 
30 DEC 2025,ORIENTPPR,EQ,ORIENT PAPER AND INDS LTD,Listed    ,30 DEC 2025,               1.00,         212185822,             22.45,     4763571703.90 
30 DEC 2025,ORIENTTECH,EQ,ORIENT TECHNOLOGIES LTD  ,Listed    ,30 DEC 2025,              10.00,          41641742,            395.25,    16458898525.50
30 DEC 2025,ORISSAMINE,EQ,ORISSA MIN DEV CO LTD    ,Listed    ,30 DEC 2025,               1.00,           6000000,           5043.80,    30262800000.00
30 DEC 2025,ORKLAINDIA,EQ,ORKLA INDIA LIMITED      ,Listed    ,30 DEC 2025,               1.00,         136989230,            628.65,    86118279439.50
30 DEC 2025,ORTINGLOBE,BE,ORTIN GLOBAL LIMITED     ,Listed    ,30 DEC 2025,              10.00,           8131392,             13.95,      113514232.30
30 DEC 2025,OSEINTRUST,IV,ORIENTAL INFRATRUST      ,Listed    ,Not Traded ,             100.00,         583483081,             83.50,    48720837263.50
30 DEC 2025,OSELDEVICE,ST,OSEL DEVICES LIMITED     ,Listed    ,30 DEC 2025,              10.00,          17694600,            535.25,     9471034650.00
30 DEC 2025,OSIAHYPER,EQ,OSIA HYPER RETAIL LIMITED,Listed    ,30 DEC 2025,               1.00,         164573900,             14.75,     2427465025.00 
30 DEC 2025,OSWALAGRO,EQ,OSWAL AGRO MILLS LTD     ,Listed    ,30 DEC 2025,              10.00,         134234776,             57.10,     7667490405.10 
30 DEC 2025,OSWALGREEN,EQ,OSWAL GREENTECH LIMITED  ,Listed    ,30 DEC 2025,              10.00,         256809159,             32.80,     8420772323.60
30 DEC 2025,OSWALPUMPS,EQ,OSWAL PUMPS LIMITED      ,Listed    ,30 DEC 2025,               1.00,         113977414,            523.40,    59655778487.60
30 DEC 2025,OSWALSEEDS,EQ,SHREEOSWAL S AND CHE LTD ,Listed    ,30 DEC 2025,               2.00,          91470000,             17.95,     1643715900.00
30 DEC 2025,OWAIS,SM,OWAIS METAL & MINERAL    ,Listed    ,30 DEC 2025,              10.00,          18182398,            263.05,     4782879793.90     
30 DEC 2025,PACEDIGITK,EQ,PACE DIGITEK LIMITED     ,Listed    ,30 DEC 2025,               2.00,         215851327,            185.95,    40139712768.90
30 DEC 2025,PAGEIND,EQ,PAGE INDUSTRIES LTD      ,Listed    ,30 DEC 2025,              10.00,          11153874,          35565.00,   396687528810.00   
30 DEC 2025,PAISALO,EQ,PAISALO DIGITAL LIMITED  ,Listed    ,30 DEC 2025,               1.00,         902118289,             35.85,    32322898294.85   
30 DEC 2025,PAKKA,EQ,PAKKA LIMITED            ,Listed    ,30 DEC 2025,              10.00,          44948100,            102.80,     4621114161.00     
30 DEC 2025,PALASHSECU,EQ,PALASH SECURITIES LTD    ,Listed    ,30 DEC 2025,              10.00,          10003102,            107.55,     1075733589.10
30 DEC 2025,PALREDTEC,EQ,PALRED TECHNOLOGIES LTD  ,Listed    ,30 DEC 2025,              10.00,          12232566,             40.75,      498477064.50 
30 DEC 2025,PANACEABIO,EQ,PANACEA BIOTEC LTD       ,Listed    ,30 DEC 2025,               1.00,          61250746,            386.55,    23676475866.30
30 DEC 2025,PANACHE,BE,PANACHE DIGILIFE LIMITED ,Listed    ,30 DEC 2025,              10.00,          15228000,            334.10,     5087674800.00   
30 DEC 2025,PANAMAPET,EQ,PANAMA PETROCHEM LTD     ,Listed    ,30 DEC 2025,               2.00,          60493598,            286.05,    17304193707.90 
30 DEC 2025,PANSARI,BE,PANSARI DEVELOPERS LTD   ,Listed    ,30 DEC 2025,              10.00,          17446800,            302.00,     5268933600.00   
30 DEC 2025,PAR,EQ,PAR DRUGS AND CHEM LTD   ,Listed    ,30 DEC 2025,              10.00,          12304636,             99.35,     1222588632.95       
30 DEC 2025,PARACABLES,EQ,PARAMOUNT COMM LTD       ,Listed    ,30 DEC 2025,               2.00,         305032928,             38.90,    11859680240.65
30 DEC 2025,PARADEEP,EQ,PARADEEP PHOSPHATES LTD  ,Listed    ,30 DEC 2025,              10.00,         816345658,            165.15,   134819485418.70  
30 DEC 2025,PARAGMILK,EQ,PARAG MILK FOODS LTD.    ,Listed    ,30 DEC 2025,              10.00,         119375841,            281.35,    33586392865.35 
30 DEC 2025,PARAGON,SM,PARAGON FINE S.C. LTD.   ,Listed    ,30 DEC 2025,              10.00,          19566000,             40.30,      788509800.00   
30 DEC 2025,PARAMATRIX,SM,PARAMATRIX TECHNOLOGIES L,Listed    ,30 DEC 2025,              10.00,          11048000,             77.90,      860639200.00
30 DEC 2025,PARAMOUNT,SM,PARAMOUNT DYE TEC LIMITED,Listed    ,30 DEC 2025,              10.00,           6942651,             54.95,      381498672.45 
30 DEC 2025,PARAS,EQ,PARAS DEF AND SPCE TECH L,Listed    ,30 DEC 2025,               5.00,          80587330,            679.90,    54791325667.00     
30 DEC 2025,PARASPETRO,EQ,PARAS PETROFILS LTD.     ,Listed    ,30 DEC 2025,               1.00,         334221000,              1.80,      594913380.00
30 DEC 2025,PARIN,ST,PARIN ENTERPRISES LIMITED,Listed    ,30 DEC 2025,              10.00,          11118000,            594.00,     6604092000.00     
30 DEC 2025,PARKHOSPS,EQ,PARK MEDI WORLD LIMITED  ,Listed    ,30 DEC 2025,               2.00,         431930864,            147.30,    63614777649.90 
30 DEC 2025,PARKHOTELS,EQ,PARKHOTELS               ,Listed    ,30 DEC 2025,               1.00,         213374246,            132.65,    28299826247.00
30 DEC 2025,PARSVNATH,EQ,PARSVNATH DEVELOPER LTD  ,Listed    ,30 DEC 2025,               5.00,         435181170,             10.10,     4404033440.40 
30 DEC 2025,PARTH,SM,PARTH ELEC & ENG LTD     ,Listed    ,30 DEC 2025,              10.00,          13667955,            205.00,     2801930775.00     
30 DEC 2025,PARTYCRUS,SM,PARTY CRUISERS LIMITED   ,Listed    ,30 DEC 2025,              10.00,          11940601,             86.00,     1026891686.00 
30 DEC 2025,PASHUPATI,EQ,PASHUPATI COTSPIN LIMITED,Listed    ,30 DEC 2025,              10.00,          15784000,            810.80,    12797667200.00 
30 DEC 2025,PASUPTAC,EQ,PASUPATI ACRYLON LIMITED ,Listed    ,30 DEC 2025,              10.00,          89133121,             55.25,     4924604935.25  
30 DEC 2025,PATANJALI,EQ,PATANJALI FOODS LIMITED  ,Listed    ,30 DEC 2025,               2.00,        1087828245,            546.30,   594280570243.50 
30 DEC 2025,PATELENG,EQ,PATEL ENGINEERING LTD.   ,Listed    ,30 DEC 2025,               1.00,         992141937,             27.80,    27571624429.25  
30 DEC 2025,PATELRMART,EQ,PATEL RETAIL LIMITED     ,Listed    ,30 DEC 2025,              10.00,          33400528,            198.00,     6613304544.00
30 DEC 2025,PATILAUTOM,SM,PATIL AUTOMATION LIMITED ,Listed    ,30 DEC 2025,              10.00,          21820800,            178.00,     3884102400.00
30 DEC 2025,PATINTLOG,EQ,PATEL INT. LOG. LTD      ,Listed    ,30 DEC 2025,              10.00,          69585746,             13.60,      946366145.60 
30 DEC 2025,PATTECH,SM,PATTECH FITWELL TUB COM L,Listed    ,24 DEC 2025,              10.00,           9397187,            113.50,     1066580724.50   
30 DEC 2025,PAUSHAKLTD,EQ,PAUSHAK LIMITED          ,Listed    ,30 DEC 2025,               5.00,          24656912,            576.15,    14206079848.80
30 DEC 2025,PAVNAIND,EQ,PAVNA INDUSTRIES LIMITED ,Listed    ,30 DEC 2025,               1.00,         139530000,             20.90,     2917572300.00  
30 DEC 2025,PAYTM,EQ,ONE 97 COMMUNICATIONS LTD,Listed    ,30 DEC 2025,               1.00,         638663460,           1294.60,   826813715316.00     
30 DEC 2025,PCBL,EQ,PCBL CHEMICAL LIMITED    ,Listed    ,30 DEC 2025,               1.00,         377462604,            285.40,   107727827181.60      
30 DEC 2025,PCCL,SM,PETRO CARBON AND CHEMI L ,Listed    ,30 DEC 2025,              10.00,          24700000,            206.40,     5098080000.00      
30 DEC 2025,PCJEWELLER,EQ,PC JEWELLER LTD          ,Listed    ,30 DEC 2025,               1.00,        6922159350,              9.15,    63337758052.50
30 DEC 2025,PDMJEPAPER,EQ,PUDUMJEE PAPER PRO. LTD  ,Listed    ,30 DEC 2025,               1.00,          94950000,             92.60,     8791420500.00
30 DEC 2025,PDSL,EQ,PDS LIMITED              ,Listed    ,30 DEC 2025,               2.00,         141349633,            371.65,    52532591104.45      
30 DEC 2025,PEARLPOLY,EQ,PEARL POLYMERS LTD       ,Listed    ,30 DEC 2025,              10.00,          16834932,             22.55,      379964415.25 
30 DEC 2025,PELATRO,SM,PELATRO LIMITED          ,Listed    ,29 DEC 2025,              10.00,          10597399,            360.00,     3815063640.00   
30 DEC 2025,PENIND,EQ,PENNAR INDUSTRIES LTD    ,Listed    ,30 DEC 2025,               5.00,         134946231,            196.15,    26467004286.05    
30 DEC 2025,PENINLAND,EQ,PENINSULA LAND LIMITED   ,Listed    ,30 DEC 2025,               2.00,         324001220,             24.70,     8006070146.20 
30 DEC 2025,PENTAGON,ST,PENTAGON RUBBER LIMITED  ,Listed    ,29 DEC 2025,              10.00,           7710000,             71.00,      547410000.00  
30 DEC 2025,PERFECT,SZ,PERFECT INFRAENGINEER LTD,Listed    ,30 DEC 2025,              10.00,          17495778,              4.05,       70857900.90   
30 DEC 2025,PERSISTENT,EQ,PERSISTENT SYSTEMS LTD   ,Listed    ,30 DEC 2025,               5.00,         156400000,           6183.00,   967021200000.00
30 DEC 2025,PETRONET,EQ,PETRONET LNG LIMITED     ,Listed    ,30 DEC 2025,              10.00,        1500000088,            279.75,   419625024618.00  
30 DEC 2025,PFC,EQ,POWER FIN CORP LTD.      ,Listed    ,30 DEC 2025,              10.00,        3300101760,            349.35,  1152890549856.00       
30 DEC 2025,PFIZER,EQ,PFIZER LTD               ,Listed    ,30 DEC 2025,              10.00,          45747732,           4926.60,   225380776471.20    
30 DEC 2025,PFOCUS,EQ,PRIME FOCUS LIMITED      ,Listed    ,30 DEC 2025,               1.00,         775499548,            241.85,   187562320679.30    
30 DEC 2025,PFS,EQ,PTC INDIA FIN SERV LTD   ,Listed    ,30 DEC 2025,              10.00,         642283335,             33.15,    21298115388.60       
30 DEC 2025,PGEL,EQ,PG ELECTROPLAST LTD      ,Listed    ,30 DEC 2025,               1.00,         284075658,            562.05,   159664723578.90      
30 DEC 2025,PGHH,EQ,P&G HYGIENE & HEALTH CARE,Listed    ,30 DEC 2025,              10.00,          32460736,          12986.00,   421535117696.00      
30 DEC 2025,PGHL,EQ,PROCTER & GAMBLE HEALTH L,Listed    ,30 DEC 2025,              10.00,          16599382,           5651.50,    93811407373.00      
30 DEC 2025,PGIL,EQ,PEARL GLOBAL IND LIMITED ,Listed    ,30 DEC 2025,               5.00,          45974167,           1606.40,    73852901868.80      
30 DEC 2025,PGINVIT,IV,POWERGRID INFRA. INVITS  ,Listed    ,30 DEC 2025,             100.00,         909999200,             88.95,    80962628824.00   
30 DEC 2025,PHANTOMFX,SM,PHANTOM DIGITAL EFF LTD  ,Listed    ,30 DEC 2025,              10.00,          15922800,            231.15,     3680555220.00 
30 DEC 2025,PHOENIXLTD,EQ,THE PHOENIX MILLS LTD    ,Listed    ,30 DEC 2025,               2.00,         357591260,           1851.60,   662115977016.00
30 DEC 2025,PHOGLOBAL,SM,PHOENIX OVERSEAS LIMITED ,Listed    ,30 DEC 2025,              10.00,          19346018,             20.05,      387887660.90 
30 DEC 2025,PICCADIL,EQ,PICCADILY AGRO INDUSTRI L,Listed    ,30 DEC 2025,              10.00,          95011321,            544.40,    51724163152.40  
